voxel_id,n_points,linearity,planarity,scattering,omnivariance,sum_ev,anisotropy,eigentropy,change_curvature,z_range,plane_std,label
44634,150,0.09123435738283966,0.9083673876259442,0.0003982549912162546,0.026042849862932368,0.697687076063746,0.9996017450087837,0.7352374159737587,0.00020860178202361334,0.08999999999999986,0.011884843735067587,unlabeled
44661,152,0.12610255152682098,0.829878868346245,0.04401858012693392,0.11983450975435811,0.680841456083654,0.9559814198730661,0.7957423605440415,0.022951255149091743,0.6400000000000006,0.12469974903117186,unlabeled
44688,45,0.5928863265661904,0.3859323104307411,0.02118136300306843,0.1527015411844757,1.0635832354796133,0.9788186369969315,0.6468197145253695,0.014829823294708703,0.7600000000000016,0.12724595103725203,unlabeled
44689,126,0.3731615791790378,0.5532623246416429,0.07357609617931926,0.11578806744506714,0.5490195714287692,0.9264239038206807,0.7771816410895785,0.04326950601969431,0.9699999999999989,0.1559951194187315,unlabeled
44715,155,0.08322072498433931,0.9161735798222018,0.0006056951934589118,0.03042994246701012,0.7098569061585203,0.9993943048065411,0.7365046332353189,0.0003158964959409542,0.08999999999999986,0.014913515120840702,unlabeled
44742,152,0.11476896469596794,0.8847590098816517,0.00047202542238025875,0.025757876430448134,0.649694745554238,0.9995279745776197,0.7307108337465587,0.0002503180019225427,0.09999999999999787,0.01349839778463785,unlabeled
44769,155,0.17631694670440806,0.8233169170925807,0.00036613620301128484,0.02610806214339475,0.7101393564097365,0.9996338637969887,0.7332413655081389,0.00020072715424518172,0.0799999999999983,0.01176249745681268,unlabeled
44796,158,0.1522896919667455,0.8473534201223494,0.0003568879109051793,0.02613172019374851,0.7193815971933791,0.9996431120890948,0.7343602114026729,0.00019311414200112387,0.08999999999999986,0.011638724286675046,unlabeled
44823,156,0.1158330287205786,0.8837252798276635,0.00044169145175785413,0.025058700031627787,0.6460933829603284,0.9995583085482421,0.7301493743449333,0.00023436772869214864,0.10999999999999943,0.012712885520233716,unlabeled
44850,82,0.5294689092433646,0.4666841881224885,0.0038469026341468484,0.03903473097347621,0.4722371951231006,0.9961530973658531,0.6581167729078151,0.0026091698678299734,0.22000000000000242,0.029248083167180604,unlabeled
44851,42,0.31614904767979346,0.4385730025231381,0.2452779497970685,0.22814257320026982,0.7980453941629271,0.7547220502029315,0.9545044876072292,0.12714440674641742,1.2600000000000016,0.31439904251320533,unlabeled
44852,86,0.5385516305484507,0.3834289360516767,0.07801943339987256,0.1184846350057394,0.5524046716824695,0.9219805666001275,0.7656344676879208,0.05067948368609203,0.8999999999999986,0.16625703840461084,unlabeled
44878,107,0.12538251510080212,0.6250633452799578,0.24955413961924014,0.2264444452583026,0.7988960925112962,0.7504458603807598,0.9555939902687843,0.11748303985362551,1.6400000000000006,0.30495557333365203,unlabeled
44879,55,0.4164547462858793,0.5361615244286575,0.04738372928546318,0.1085367201514157,0.5853880029464091,0.9526162707145369,0.7644873924275236,0.029053214321028024,0.490000000000002,0.12910858918926585,unlabeled
44904,107,0.6659147579038632,0.22761815282356793,0.1064670892725689,0.2689404666132687,1.178042529426232,0.893532910727431,0.7315410927175274,0.07390713058748222,1.9600000000000009,0.264689450855429,unlabeled
44905,67,0.3752744578958231,0.3915371547433778,0.23318838736079914,0.12134475502400878,0.42846419889247045,0.766811612639201,0.7746297123694109,0.12551086660292732,1.9299999999999997,0.30377661926488486,unlabeled
44930,10,0.7404973377374993,0.2595026622625008,0.0,0.0,0.36045777782969796,1.0,,0.0,0.0,0.0,unlabeled
44931,153,0.1507565196964833,0.4019001703798695,0.4473433099236472,0.2654959190552597,0.8418789608043112,0.5526566900763529,1.0276488148080452,0.19478615475246153,1.7600000000000016,0.4034229301035554,unlabeled
44958,161,0.11418222387751172,0.6421923668186125,0.24362540930387583,0.21793772395468824,0.7737063193880203,0.7563745906961242,0.9473395401829526,0.11440803444356576,1.870000000000001,0.303310351719415,unlabeled
44985,155,0.6781839936949585,0.2542598225451477,0.0675561837598938,0.28413107873550636,1.4144244621914706,0.9324438162401062,0.5315020236550878,0.0486235324436258,1.990000000000002,0.2624221282005994,unlabeled
44986,14,0.8352551691173523,0.16186742478064203,0.0028774061020056417,0.009456576413003607,0.14161153854102015,0.9971225938979943,0.33682289229741785,0.0024643296529162123,0.120000000000001,0.01800140405891365,unlabeled
45011,41,0.8715940952894183,0.1279248814181867,0.00048102329239487705,0.012267561604918292,0.3503415586884329,0.999518976707605,0.4928617739846524,0.00042610405033727944,0.060000000000002274,0.012451201723324357,unlabeled
45012,68,0.4906354303315381,0.44858670249904614,0.06077786716941573,0.24280232134079252,1.2141354971463445,0.9392221328305843,0.7095167648019335,0.03870850551101387,1.990000000000002,0.2117624873068025,unlabeled
45013,62,0.4689247139079809,0.38118933932561655,0.14988594676640252,0.20848992836914468,0.8147113663406821,0.8501140532335975,0.8908505138653239,0.08916680756017566,1.9600000000000009,0.27105882142533033,unlabeled
45014,29,0.6416324294148336,0.3559207150019511,0.002446855583215243,0.015589299809192174,0.2216391626145427,0.9975531444167847,0.46452161904228556,0.0017980817488133236,0.9500000000000028,0.019615888397689168,unlabeled
45038,49,0.9145652095693136,0.0849780745031059,0.000456715927580392,0.014349475084531254,0.4594047472890755,0.9995432840724195,0.48559344852761166,0.0004205907541463984,0.060000000000002274,0.013757165477788854,unlabeled
45039,57,0.7538508170902163,0.20775276864751066,0.038396414262273096,0.20688733185661634,1.2569569431386425,0.9616035857377269,0.48741167029637467,0.029891048123790454,1.9800000000000004,0.19232820196568895,unlabeled
45041,43,0.7329131503113026,0.2670868496886975,0.0,0.0,0.2473862234026598,1.0,,0.0,1.0700000000000003,0.02113802196178337,unlabeled
45042,33,0.4148974615234129,0.5851025384765871,0.0,0.0,0.16095904918994408,1.0,,0.0,0.7600000000000051,0.01812617573140808,unlabeled
45065,70,0.7243711762673883,0.2749650496382313,0.0006637740943802505,0.018109635790067337,0.4071411413028398,0.9993362259056199,0.5800413316995279,0.0005200798747171207,0.07000000000000028,0.014541844034162553,unlabeled
45066,41,0.5804174213683458,0.21125370231400065,0.2083288763176535,0.33646932995600093,1.2342049657008827,0.7916711236823465,0.8657486557289841,0.12797310055425637,1.6999999999999993,0.3922303234136369,unlabeled
45069,65,0.7077403236129722,0.25599744185222084,0.03626223453480684,0.08181642706516493,0.4948437364798794,0.9637377654651932,0.6674098359273375,0.027295172354097803,1.1400000000000006,0.151934069561399,unlabeled
45070,28,0.711024427430625,0.21768466935838537,0.07129090321098963,0.03224015768615133,0.15997645500806756,0.9287090967890104,0.4067478770906886,0.05240951275380885,0.29000000000000625,0.08991578948755423,unlabeled
45092,63,0.829114727211679,0.16998782230080808,0.0008974504875128066,0.019168406822444313,0.41962504160138425,0.9991025495124871,0.5412939706244806,0.000765884723922107,0.08000000000000185,0.01773640793824032,unlabeled
45093,24,0.883201836284431,0.08767619791673972,0.0291219657988292,0.12672376324042936,0.9655916667055677,0.9708780342011708,0.4634416982195449,0.025413608722599276,1.75,0.15335156809838135,unlabeled
45096,71,0.7788565023484116,0.21771863212910572,0.003424865522482728,0.051992064155072716,0.6984696327962278,0.9965751344775173,0.5935783804502351,0.0027967940586064994,1.75,0.01754400904499733,unlabeled
45119,54,0.8694026011096285,0.1275540896879293,0.003043309202442195,0.02223891878772282,0.3428958529874984,0.9969566907975578,0.49576845819582016,0.0026845447421891917,0.21000000000000085,0.03031936495674769,unlabeled
45120,16,0.8503423789149249,0.1271279662082368,0.022529654876838206,0.07503258455695141,0.5865374998599515,0.9774703451231618,0.5911096278300156,0.019220183787057456,0.9299999999999997,0.10280454092457186,unlabeled
45122,81,0.7471008801875787,0.25289911981242125,0.0,0.0,0.7355854449912582,1.0,,0.0,1.8500000000000014,0.016534526276373418,unlabeled
45146,66,0.44973500653039516,0.5475826927778916,0.0026823006917131424,0.03731594441331209,0.5089690472027332,0.9973176993082868,0.6807024309830689,0.0017272322774880401,0.22000000000000242,0.029414233834724125,unlabeled
45147,49,0.8854047091349923,0.09506635206582678,0.019528938799180946,0.05166139059039022,0.44793147720080617,0.9804710612008191,0.5445248473758233,0.01721940003430084,0.5300000000000011,0.08970375972582656,unlabeled
